_created_at_rank,_sample_seed,_stratum_key,agent,approved_review_count,body,bot_review_count,change_complexity_bin,changes_requested_review_count,closed_at,commented_review_count,commit_count,created_at,created_period,file_count,first_approval_at,first_human_review_at,forks,full_name,html_url,human_review_count,id,language,merged,merged_at,number,population_case_type,pr_id,repo_id,repo_popularity_bin,repo_url,review_count,stars,state,task_confidence,task_type,title,total_changes,unique_commit_authors_count,unique_reviewers_count,user,user_id
643,20260510,Devin,Devin,0,"Removed unused imports and console.log statements in Market components to clean up the codebase.

Link to Devin run: https://app.devin.ai/sessions/51c0c6ad4d5b475aa74e6eda0d46a89d

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

The latest update refines the market view for a more concise user experience. Enjoy an improved experience when exploring market details:

- **Refactor**
  - Simplified the token information display on the market details page by streamlining the presented metrics, offering a clearer and more focused view for users.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",0,medium,0,2025-03-04T08:46:47Z,0,1,2025-03-04T07:49:27Z,old,2,NaT,NaT,414,OneKeyHQ/app-monorepo,https://github.com/OneKeyHQ/app-monorepo/pull/6792,0,2893291911,TypeScript,false,,6792,rejected,2893291911,430749584,medium,https://api.github.com/repos/OneKeyHQ/app-monorepo,0,1995,closed,9,refactor,Remove unused imports and console.log statements,6.0,1,0,devin-ai-integration[bot],158243242
646,20260510,Devin,Devin,2,"# Remove Unused Imports

This PR removes unused imports from two files:

1. Removed unused imports from `ConnectYourDevice.tsx`:
   - Removed `HeaderIconButton` import that wasn't being used

2. Removed unused variables from `MarketDetail.tsx`:
   - Removed unused destructured variables (`volume24h`, `marketCap`, `marketCapRank`, `fdv`) from the token object

Link to Devin run: https://app.devin.ai/sessions/e24043fa86744db1b62aecf1afcec4e1


<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Refactor**
	- Streamlined the token details view to focus on essential metrics for a cleaner display.
	- Removed an unused element from the hardware wallet connection screen to improve internal code clarity.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",0,high,0,2025-03-10T06:39:43Z,0,3,2025-03-04T09:21:02Z,old,32,2025-03-04 09:36:22+00:00,2025-03-04 09:36:22+00:00,414,OneKeyHQ/app-monorepo,https://github.com/OneKeyHQ/app-monorepo/pull/6796,2,2893535102,TypeScript,false,,6796,rejected,2893535102,430749584,medium,https://api.github.com/repos/OneKeyHQ/app-monorepo,2,1995,closed,10,chore,chore: remove unused imports,187.0,3,2,devin-ai-integration[bot],158243242
656,20260510,Devin,Devin,0,"# Update README.md heading to clarify open source nature

This PR updates the heading in the README.md to explicitly mention ""open source"" in the title, making the open source nature of the project clearer.

## Changes
- Updated ""Security and compliance, open."" to ""Security and compliance, open source.""

## Testing
- No testing required as this is a documentation change only.
- Verified that the linting process runs without errors related to this change.

Link to Devin run: https://app.devin.ai/sessions/fd1e392882724571980fec5534e9e2c3
",0,medium,0,2025-03-04T17:41:05Z,0,1,2025-03-04T17:37:10Z,old,1,NaT,NaT,130,trycompai/comp,https://github.com/trycompai/comp/pull/93,0,2894993801,TypeScript,false,,93,rejected,2894993801,917358773,medium,https://api.github.com/repos/trycompai/comp,0,950,closed,10,docs,docs: Update README.md heading to clarify open source nature,2.0,1,0,devin-ai-integration[bot],158243242
659,20260510,Devin,Devin,0,"Fixes #3975

The multiselect component was not working in fullscreen carousel mode because the event handling was not properly configured to handle all necessary events. This PR fixes the issue by enhancing the event handling to handle all events from marimo elements and their children.

The fix involves:
1. Enhancing the event handling in slides-component.tsx to handle all events from marimo elements and their children
2. Adding a data-marimo-element attribute to the multiselect component to make it easier to identify in event handling
3. Adding tests to verify the fix works correctly

Link to Devin run: https://app.devin.ai/sessions/597bf6a363af48a8a22d1896386402de",0,high,0,2025-03-13T15:25:29Z,0,4,2025-03-04T19:51:44Z,old,3,NaT,NaT,617,marimo-team/marimo,https://github.com/marimo-team/marimo/pull/3976,0,2895276856,Python,false,,3976,rejected,2895276856,678526156,high,https://api.github.com/repos/marimo-team/marimo,0,14933,closed,10,fix,Fix multiselect component in fullscreen carousel mode,95.0,2,0,devin-ai-integration[bot],158243242
723,20260510,Devin,Devin,0,"# PocketManus Web Frontend Platform

This PR adds a web-based interface for interacting with PocketManus agents and workflows, providing a user-friendly alternative to the command-line interface.

## Changes

### Backend
- Created a FastAPI backend with endpoints for:
  - Running agents directly
  - Executing workflows
  - Listing available workflows
- Added mock implementations for development and testing
- Implemented CORS middleware for frontend communication

### Frontend
- Built a React-based web interface with:
  - Agent Mode for direct agent interaction
  - Workflow Mode for executing predefined workflows
  - Real-time results display
  - Error handling
- Created reusable components:
  - WorkflowSelector
  - AgentPrompt
  - ResultDisplay

### Platform Startup
- Added a startup script () to launch both backend and frontend servers

## Testing
- Manually tested both Agent Mode and Workflow Mode
- Verified error handling and UI responsiveness
- Confirmed backend API endpoints function correctly

Link to Devin run: https://app.devin.ai/sessions/70b668c464eb45e08d6ebb8773ee872e
Requested by: helenaz@stanford.edu",0,medium,0,2025-03-18T14:21:55Z,0,1,2025-03-09T17:18:38Z,old,300,NaT,NaT,47,Osly-AI/PocketManus,https://github.com/Osly-AI/PocketManus/pull/3,0,2905555955,Python,false,,3,rejected,2905555955,944785047,low,https://api.github.com/repos/Osly-AI/PocketManus,0,256,closed,10,feat,Add web frontend platform for PocketManus,38705.0,1,0,devin-ai-integration[bot],158243242
726,20260510,Devin,Devin,0,"This PR adds new endpoints for auth/sessions with CRUD operations and updates the ProjectUserRefreshToken model to include an id field and isImpersonation flag.

Changes:
- Added CrudHandler for auth/sessions with create and list operations
- Added delete endpoint for auth/sessions/[id]
- Updated ProjectUserRefreshToken model with id and isImpersonation fields
- Modified createAuthTokens to support isImpersonation flag
- Updated existing endpoints to work with the new schema

Link to Devin run: https://app.devin.ai/sessions/db1fe012fb034e1685b5e2e3a49cc96b
Requested by: Moritz
",2,high,0,2025-03-10T16:52:42Z,3,5,2025-03-10T00:17:45Z,old,22,NaT,2025-03-10 00:28:49+00:00,433,stack-auth/stack-auth,https://github.com/stack-auth/stack-auth/pull/525,1,2905777305,TypeScript,false,,525,rejected,2905777305,764642350,high,https://api.github.com/repos/stack-auth/stack-auth,3,6033,closed,9,feat,[DEVIN: Moritz] Add auth/sessions endpoints and update ProjectUserRefreshToken model,410.0,2,2,devin-ai-integration[bot],158243242
754,20260510,Devin,Devin,0,"This PR replaces react-scripts (Create React App) with Vite-based build settings in the streamlit-webrtc frontend React project.

Fixes #1906

Link to Devin run: https://app.devin.ai/sessions/dfcd8b8d0bfc44029af0c5583f90f456

Requested by: user
",0,medium,0,2025-03-12T09:03:04Z,0,1,2025-03-11T19:29:20Z,old,10,NaT,NaT,214,whitphx/streamlit-webrtc,https://github.com/whitphx/streamlit-webrtc/pull/1907,0,2911658463,Python,false,,1907,rejected,2911658463,326705246,medium,https://api.github.com/repos/whitphx/streamlit-webrtc,0,1613,closed,9,build,Replace react-scripts with Vite,99.0,1,0,devin-ai-integration[bot],158243242
795,20260510,Devin,Devin,0,"This PR updates the MIN_SUPPORTED_PROTOCOL_VERSION from 29 to 35 and marks older protocol versions as unused.

Changes:
- Update MIN_SUPPORTED_PROTOCOL_VERSION from 29 to 35 in core/primitives-core/src/version.rs
- Rename protocol version constants with '_UNUSED_' prefix in core/primitives/src/version.rs
- Update imports and simplify code in chain/chain/src/types.rs and core/primitives/src/utils.rs
- Simplify conditional logic in functions that used these now-unused protocol versions

Link to Devin run: https://app.devin.ai/sessions/9d8893cd0e274ab3a8fba40dae5bd9e6
Requested by: shreyan@nearone.org",0,high,0,2025-03-14T12:06:09Z,5,9,2025-03-13T23:35:05Z,old,9,NaT,2025-03-14 00:15:53+00:00,719,near/nearcore,https://github.com/near/nearcore/pull/13126,5,2918600215,Rust,false,,13126,rejected,2918600215,151331938,medium,https://api.github.com/repos/near/nearcore,5,2464,closed,10,feat,feat: update MIN_SUPPORTED_PROTOCOL_VERSION to 35 and mark older protocol versions as unused,114.0,1,1,devin-ai-integration[bot],158243242
798,20260510,Devin,Devin,0,"This PR expands the Java guide with CRUD operation examples using JDBC.

- Added examples for creating tables, inserting, querying, updating, and deleting records
- Included a complete example application that demonstrates all operations
- Tested all examples with a Neon database to ensure they work correctly

Link to Devin run: https://app.devin.ai/sessions/2de47749978347308cc12babd4160f44
Requested by: Daniel",0,medium,0,2025-03-22T14:53:04Z,0,2,2025-03-14T09:02:51Z,old,1,NaT,NaT,210,neondatabase/website,https://github.com/neondatabase/website/pull/3158,0,2919645074,JavaScript,false,,3158,rejected,2919645074,352436122,low,https://api.github.com/repos/neondatabase/website,0,261,closed,9,docs,Expand Java guide with CRUD operation examples,567.0,2,0,devin-ai-integration[bot],158243242
823,20260510,Devin,Devin,0,"Fixes #1022

This PR drops the is_owner_of_org function as it's no longer needed and replaces all usages with check_min_rights('super_admin').

Changes:
- Created a new migration file to drop the is_owner_of_org function
- Replaced all usages with check_min_rights('super_admin')
- Updated all policies and functions that were using is_owner_of_org
- Ensured all authorization scenarios are properly handled

Link to Devin run: https://app.devin.ai/sessions/2749b787ab32474596141d98bbc04262

Requested by: riderx",0,high,0,2025-03-24T14:13:37Z,0,6,2025-03-15T17:33:47Z,old,4,NaT,NaT,63,Cap-go/capgo,https://github.com/Cap-go/capgo/pull/1074,0,2922340195,TypeScript,false,,1074,rejected,2922340195,442321089,low,https://api.github.com/repos/Cap-go/capgo,0,145,closed,10,fix,fix: drop is_owner_of_org function,147.0,2,0,devin-ai-integration[bot],158243242
885,20260510,Devin,Devin,1,"Added an optional max_lookback_days parameter to PyAirbyte's Source.read() implementation. When provided, a UTC start_date is calculated by subtracting the specified number of days from the current UTC datetime and injected into the connector's configuration at runtime. In this mode, state changes are not committed since the partial sync cannot be considered valid for being caught up to the current time.

Link to Devin run: https://app.devin.ai/sessions/8f2a97d15d474e0db83aac5bc20b3e18
Requested by: Aaron (""AJ"") Steers (aj@airbyte.io)",1,high,0,2025-03-25T21:40:39Z,3,5,2025-03-21T21:49:32Z,old,1,2025-03-21 21:56:45+00:00,2025-03-21 21:56:33+00:00,58,airbytehq/PyAirbyte,https://github.com/airbytehq/PyAirbyte/pull/632,3,2939571603,Python,false,,632,rejected,2939571603,752526884,low,https://api.github.com/repos/airbytehq/PyAirbyte,4,281,closed,10,feat,feat: Add max_lookback_days parameter to Source.read(),227.0,2,2,devin-ai-integration[bot],158243242
930,20260510,Devin,Devin,0,"This PR adds release notes for the new public API for connector definitions in v-1.6.

Link to Devin run: https://app.devin.ai/sessions/abeb3553b17f4e23ad8d43eafdb76eca
Requested by: ian.alton@airbyte.io",0,medium,0,2025-03-27T22:21:18Z,0,1,2025-03-27T22:20:24Z,old,1,NaT,NaT,4685,airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/56441,0,2954534559,Python,false,,56441,rejected,2954534559,283046497,high,https://api.github.com/repos/airbytehq/airbyte,0,19011,closed,10,docs,docs: add public API for connector definitions to v-1.6 release notes,33.0,1,0,devin-ai-integration[bot],158243242
931,20260510,Devin,Devin,1,"# Update QuickBooks Integration Documentation

This PR updates the QuickBooks integration documentation with the correct navigation paths and UI elements based on the latest Intuit Developer Portal changes.

## Changes
- Updated navigation path from ""Dashboard > My Apps > Create an app"" to ""My Hub > App Dashboard > Add button""
- Updated app creation steps with more detailed instructions for adding permissions
- Updated OAuth settings configuration path to ""Settings > Redirect URIs""
- Updated API credentials section to reflect the new ""Keys and credentials"" page
- Updated sandbox company creation path to ""My Hub > Sandbox > Add""
- Updated developer dashboard URL to the current homepage URL
- Added Common Scopes section with detailed scope descriptions
- Added note about token expiration in API gotchas
- Reformatted useful links as a list for better readability
- Restored contribution notes

## References
- [Intuit Developer Portal](https://developer.intuit.com/app/developer/homepage)
- [QuickBooks API Documentation](https://developer.intuit.com/app/developer/qbo/docs/api/accounting/all-entities/account)
- [QuickBooks OAuth Documentation](https://developer.intuit.com/app/developer/qbo/docs/develop/authentication-and-authorization/oauth-2.0)

Link to Devin run: https://app.devin.ai/sessions/94f14c04f0bf4a7bb75ab740686940de
Requested by: khaliq@nango.dev
",0,high,0,2025-03-28T17:18:22Z,0,4,2025-03-28T16:17:11Z,old,2,2025-03-28 16:54:03+00:00,2025-03-28 16:54:03+00:00,507,NangoHQ/nango,https://github.com/NangoHQ/nango/pull/3802,1,2956599072,TypeScript,false,,3802,rejected,2956599072,254328371,high,https://api.github.com/repos/NangoHQ/nango,1,5463,closed,10,docs,docs: update QuickBooks integration documentation with correct navigation paths,306.0,1,1,devin-ai-integration[bot],158243242
955,20260510,Devin,Devin,1,"This PR implements HTTP caching for connectors using mitmproxy. It supports four cache modes, separate read/write directories, and configurable serialization formats including mitmproxy's native format for better interoperability.

Link to Devin run: https://app.devin.ai/sessions/9bbcc89c5dc047cabfe064370d8ca798
Requested by: Aaron (""AJ"") Steers (aj@airbyte.io)",2,high,1,2025-04-24T15:23:57Z,3,21,2025-03-30T19:59:25Z,old,26,2025-03-30 23:01:35+00:00,2025-03-30 20:43:27+00:00,58,airbytehq/PyAirbyte,https://github.com/airbytehq/PyAirbyte/pull/646,3,2959068895,Python,false,,646,rejected,2959068895,752526884,low,https://api.github.com/repos/airbytehq/PyAirbyte,5,281,closed,10,feat,feat: implement HTTP caching with mitmproxy's native format,4571.0,2,3,devin-ai-integration[bot],158243242
970,20260510,Devin,Devin,0,"This PR targets the following PR:
- #56423

---

Adds a comprehensive platform changelog for version 1.6.0, covering all changes from February 21, 2025 or later. Changes are categorized and described in a user-friendly way for data engineers and Airbyte users.

Link to Devin run: https://app.devin.ai/sessions/a1e7267b5a30405ab7427e4da010b0b6
Requested by: ian.alton@airbyte.io
",0,high,0,2025-04-02T00:29:16Z,0,30,2025-04-02T00:23:05Z,old,88,NaT,NaT,4685,airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/56960,0,2964834156,Python,false,,56960,rejected,2964834156,283046497,high,https://api.github.com/repos/airbytehq/airbyte,0,19011,closed,10,docs,docs(changelog): add platform changelog for version 1.6.0,5046.0,1,0,devin-ai-integration[bot],158243242
1032,20260510,Devin,Devin,0,"YouTubeコメントと画面からの入力を区別するため、プロンプトに送信元の情報を追加しました。YouTubeコメントの場合は投稿者名も表示するようにしました。

## 変更内容
- `handleSendChatFn`関数を拡張してメッセージのソース（YouTubeまたはユーザー入力）と送信者名を渡せるようにしました
- YouTubeコメントには`[YouTube: ユーザー名]`の形式でプレフィックスを追加
- 直接入力したメッセージには`[あなた]`のプレフィックスを追加
- システムプロンプトを更新して、AIがメッセージのソースを区別できるようにしました

Link to Devin run: https://app.devin.ai/sessions/2313178056c64994a08c29f24bfd560d
Requested by: ニケちゃん / nikechan

Closes #306",0,high,0,2025-04-27T09:08:25Z,0,4,2025-04-08T14:44:32Z,old,139,NaT,NaT,120,tegnike/aituber-kit,https://github.com/tegnike/aituber-kit/pull/334,0,2980033797,TypeScript,false,,334,rejected,2980033797,705022737,medium,https://api.github.com/repos/tegnike/aituber-kit,0,698,closed,9,feat,YouTubeコメントと画面のインプットをプロンプトで区別 #306,28389.0,1,0,devin-ai-integration[bot],158243242
1045,20260510,Devin,Devin,0,"This PR fixes issue #2541 by adding support for multimodal content formatting in the qwen2.5-vl model.

The issue was that CrewAI's message validation was expecting content to be a string, but multimodal models like qwen2.5-vl expect content to be a list of objects with 'type' and either 'text' or 'image_url' properties.

Changes:
- Updated the message format validation to be more flexible
- Added specific handling for Qwen models to format string content into the expected multimodal format
- Added tests to verify the fix works properly

Fixes #2541

Link to Devin run: https://app.devin.ai/sessions/fd4ebc16c87d46f28d265ee1b37f04e1
Requested by: Joe Moura (joao@crewai.com)",0,high,0,2025-04-17T15:30:42Z,0,5,2025-04-09T03:06:38Z,old,2,NaT,NaT,4696,crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2542,0,2981410778,Python,false,,2542,rejected,2981410778,710601088,high,https://api.github.com/repos/crewAIInc/crewAI,0,35096,closed,10,fix,Fix #2541: Add support for multimodal content format in qwen2.5-vl model,63.0,1,0,devin-ai-integration[bot],158243242
1069,20260510,Devin,Devin,0,"Fixes #2574 by correcting return type annotations in the ToolUsage class methods. Added tests to verify the fix.

The CodeInterpreterTool was not executing code when used by an agent because of type errors in the ToolUsage class. This PR fixes those type errors and adds tests to verify the fix works as expected.

Changes:
1. Fixed the return type annotation of _format_result from None to str
2. Fixed the return type annotation of _remember_format from None to str
3. Fixed the return type annotation of _check_tool_repeated_usage from None to bool
4. Fixed the recursive call in the use method that could lead to infinite recursion
5. Added tests to verify the tool execution works correctly

Link to Devin run: https://app.devin.ai/sessions/f83dae2529cc460082e2208143c75da5

Requested by: Joe Moura (joao@crewai.com)",0,high,0,2025-04-19T15:15:53Z,0,4,2025-04-10T16:26:12Z,old,2,NaT,NaT,4696,crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2577,0,2986228055,Python,false,,2577,rejected,2986228055,710601088,high,https://api.github.com/repos/crewAIInc/crewAI,0,35096,closed,10,fix,Fix issue #2574: Enable CodeInterpreterTool execution,138.0,1,0,devin-ai-integration[bot],158243242
1112,20260510,Devin,Devin,0,"## Changes

- Added `agent` parameter to Python SDK's `ExtractParams` class
- Updated Python SDK's `extract` method to include agent parameter in request data
- Added `AgentOptions` interface to JavaScript SDK
- Added `agent` parameter to JavaScript SDK's `ExtractParams` interface

",0,high,0,2025-04-14T19:03:54Z,0,30,2025-04-14T19:02:54Z,old,118,NaT,NaT,4157,mendableai/firecrawl,https://github.com/mendableai/firecrawl/pull/1458,0,2993949800,TypeScript,false,,1458,rejected,2993949800,787076358,high,https://api.github.com/repos/mendableai/firecrawl,0,43970,closed,9,feat,(feat/f1) sdks,16047.0,3,0,devin-ai-integration[bot],158243242
1118,20260510,Devin,Devin,0,"# Fix potential underflow in binary merge algorithm

## Issue
There was a potential underflow issue at line 230 in `binary_merge.rs`:
```rust
right_scan.remaining -= row_diff;
```

This underflow could occur when `row_diff` (calculated as `scan_sides.len() - curr_count`) is greater than `right_scan.remaining`. This happens in scenarios where one side (left) is exhausted, but the other side (right) doesn't have enough rows to satisfy the remaining scan slots.

## Root Cause
The underflow occurs due to a mismatch between how `scan_sides` is initialized and how the algorithm handles exhausted sides:

1. `scan_sides` is initialized with a length based on the total remaining rows from both sides
2. When one side is exhausted, the code assumes the other side has enough rows to fulfill all remaining slots
3. If the non-exhausted side doesn't have enough rows, we get an underflow

## Fix
The fix ensures we never subtract more from `remaining` than what's actually available:
```rust
let actual_diff = usize::min(row_diff, right_scan.remaining);
right_scan.remaining -= actual_diff;
```

## Testing
Added a test case `binary_merge_uneven_sides` that reproduces the scenario where one side has significantly more rows than the other, which would have caused an underflow before the fix.

Link to Devin run: https://app.devin.ai/sessions/0a07205fc75c497f8bdf7b22b46f2523
Requested by: Sean Smith (sean@glaredb.com)
",0,high,0,2025-04-23T15:20:48Z,0,4,2025-04-15T00:47:45Z,old,1,NaT,NaT,54,GlareDB/glaredb,https://github.com/GlareDB/glaredb/pull/3655,0,2994659995,Rust,false,,3655,rejected,2994659995,496817075,medium,https://api.github.com/repos/GlareDB/glaredb,0,951,closed,10,fix,Fix potential underflow in binary merge algorithm,105.0,1,0,devin-ai-integration[bot],158243242
1121,20260510,Devin,Devin,0,"# Fix type validation error in hierarchical process delegation

Fixes #2606

## Description
This PR fixes the type validation error that occurs when using the hierarchical process delegation. The issue happens when a manager agent attempts to pass dictionary objects for task and context parameters, but the DelegateWorkToolSchema strictly requires string values.

## Changes
- Modified DelegateWorkToolSchema to accept both string and dictionary inputs
- Updated _run method in DelegateWorkTool to handle both formats by converting dictionaries to strings
- Added a test to verify the fix works with dictionary inputs

## Testing
- Added a new test specifically for dictionary inputs
- Verified existing tests continue to pass
- Tested the hierarchical process to ensure it works with the changes

## Link to Devin run
https://app.devin.ai/sessions/6bb90d96c63343699562c0bed7990d67

Requested by: Joe Moura (joao@crewai.com)
",0,medium,0,2025-04-23T15:25:55Z,0,1,2025-04-15T08:55:18Z,old,2,NaT,NaT,4696,crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2607,0,2995689340,Python,false,,2607,rejected,2995689340,710601088,high,https://api.github.com/repos/crewAIInc/crewAI,0,35096,closed,10,fix,Fix type validation error in hierarchical process delegation (Issue #2606),52.0,1,0,devin-ai-integration[bot],158243242
1123,20260510,Devin,Devin,0,"<!-- This is an auto-generated description by mrge. -->
## Summary by mrge
Restructured imports to maintain proper directional flow by moving app-store imports from lib to features. This refactor improves code organization while preserving functionality.

**Refactors**
- Created new handler files in features directory for different domains:
  - Location handlers in `/features/locations/lib`
  - Calendar handlers in `/features/calendars/lib`
  - Video integration handlers in `/features/integrations/video/lib`
  - App handlers in `/features/integrations/lib`
  - Payment handlers in `/features/ee/payments/lib`
- Updated all imports in lib files to reference these new locations
- Maintained existing functionality while improving code architecture

<!-- End of auto-generated description by mrge. -->

# Refactor: Move app-store imports from lib to features

## Description
This PR moves imports from `@calcom/app-store` in the `@calcom/lib` package to appropriate subfolders in `@calcom/features` to maintain proper directional flow in the codebase.

## Changes
- Created new handler files in `@calcom/features` for different domains:
  - `/features/locations/lib/locationHandlers.ts` for location-related functionality
  - `/features/calendars/lib/calendarHandlers.ts` for calendar-related functionality
  - `/features/integrations/video/lib/videoHandlers.ts` for video integration functionality
  - `/features/integrations/lib/appHandlers.ts` for app-related functionality
  - `/features/ee/payments/lib/paymentHandlers.ts` for payment-related functionality

- Updated imports in `@calcom/lib` files to reference these new locations

## Testing
- Verified that all imports are correctly updated

Link to Devin run: https://app.devin.ai/sessions/832c0a36f4054f2fb739898ab6a1b42e
Requested by: keith@cal.com
",0,medium,0,2025-04-15T19:15:57Z,0,1,2025-04-15T18:01:28Z,old,13,NaT,NaT,10122,calcom/cal.com,https://github.com/calcom/cal.com/pull/20710,0,2997203967,TypeScript,false,,20710,rejected,2997203967,350360184,high,https://api.github.com/repos/calcom/cal.com,0,37399,closed,10,refactor,refactor: move app-store imports from lib to features,72.0,1,0,devin-ai-integration[bot],158243242
1140,20260510,Devin,Devin,0,"# Highlight Prefetch lines in EXPLAIN output example

This PR updates the markdown file to highlight both File cache and Prefetch lines in the EXPLAIN output example.

Related PR: https://github.com/neondatabase/website/pull/3089
Link to Devin run: https://app.devin.ai/sessions/9dd02804bd114630978bc6d3ec3fb87a
Requested by: Daniel Price (daniel@neon.tech)
",0,medium,0,2025-04-17T15:10:27Z,0,1,2025-04-17T14:59:46Z,old,1,NaT,NaT,210,neondatabase/website,https://github.com/neondatabase/website/pull/3340,0,3002754758,JavaScript,false,,3340,rejected,3002754758,352436122,low,https://api.github.com/repos/neondatabase/website,0,261,closed,9,docs,Highlight Prefetch lines in EXPLAIN output example,2.0,1,0,devin-ai-integration[bot],158243242
1178,20260510,Devin,Devin,0,"## Description
When there is only one person responding to tickets in the weekly reports, display ""@Devin"" instead of ""1 person"".

## Changes
- Modified the text generation in weekly reports to use ""@Devin"" when there's only one person
- Updated tests to match the new behavior

Link to Devin run: https://app.devin.ai/sessions/53e9c24940f94b54a5f305476da7b600
Requested by: sahil.lavingia@gmail.com
",0,medium,0,2025-04-21T16:35:02Z,0,1,2025-04-21T15:34:00Z,old,2,NaT,NaT,186,antiwork/helper,https://github.com/antiwork/helper/pull/262,0,3008698964,TypeScript,false,,262,rejected,3008698964,941289933,medium,https://api.github.com/repos/antiwork/helper,0,537,closed,9,feat,Change '1 person' to '@Devin' in weekly reports,4.0,1,0,devin-ai-integration[bot],158243242
1228,20260510,Devin,Devin,0,"Created (dashboard) folder structure and moved invoices and people into it as requested. Created AppSidebar and InvoicesTable components to support the new structure.

Link to Devin run: https://app.devin.ai/sessions/27cf9493484d44eca11c5018238e04d5
Requested by: Sahil Lavingia",0,high,0,2025-04-25T21:18:10Z,0,4,2025-04-25T20:54:19Z,old,19,NaT,NaT,236,antiwork/flexile,https://github.com/antiwork/flexile/pull/200,0,3021014004,Ruby,false,,200,rejected,3021014004,955904085,medium,https://api.github.com/repos/antiwork/flexile,0,665,closed,8,feat,Create dashboard folder structure,3764.0,1,0,devin-ai-integration[bot],158243242
1276,20260510,Devin,Devin,0,"# 概要
HEADFULモードでしか通らないテストの問題を修正します。

## 変更内容
- ヘッドレスChromeの設定に`--remote-allow-origins=*`オプションを追加しました。
- `WEBDRIVER_HTTP_FACTORY=jdk-http-client`環境変数を設定しました。
- Chrome新ヘッドレスモード（`--headless=new`）を使用するように設定しました。

## 関連Issue
Fixes #8375

## 技術的な詳細
Chrome 111以降では、SeleniumのHTTPクライアントとの互換性問題があり、ヘッドレスモードでJavaScriptのアラートが正しく処理されない場合があります。以下の修正を組み合わせることでこの問題を解決します：

1. `--remote-allow-origins=*`オプションを追加して、WebSocketの接続問題を解決
2. `WEBDRIVER_HTTP_FACTORY=jdk-http-client`環境変数を設定して、JDK HTTPクライアントを使用
3. `--headless=new`オプションを追加して、Chromeの新しいヘッドレスモードを使用（JavaScriptアラート処理が改善）

参考: https://github.com/SeleniumHQ/selenium/issues/11750

## 検証方法
以下のテストがヘッドレスモード（HEADFUL=falseまたは未設定）で実行できることを確認してください：

- test/system/page/tags_test.rb:98
- test/system/page/tags_test.rb:137
- test/system/questions_test.rb:123
- test/system/questions_test.rb:137
- test/system/current_user/tags_test.rb:29
- test/system/current_user/tags_test.rb:38

Link to Devin run: https://app.devin.ai/sessions/af1c928e2650449ea88dd86825f8d492
Author: 駒形真幸 (komagata@gmail.com)
",0,high,0,2025-05-08T14:21:52Z,0,30,2025-04-30T04:03:15Z,old,27,NaT,NaT,73,fjordllc/bootcamp,https://github.com/fjordllc/bootcamp/pull/8594,0,3030054309,Ruby,false,,8594,rejected,3030054309,5139175,low,https://api.github.com/repos/fjordllc/bootcamp,0,290,closed,10,fix,Fix: ヘッドレスChromeモードでのJavaScriptアラート処理を修正,1215.0,5,0,devin-ai-integration[bot],158243242
1284,20260510,Devin,Devin,0,"# Add support for Llama API with LiteLLM

This PR adds support for the Llama API using LiteLLM integration, as requested in issue #2734.

## Changes
- Added ""meta-llama"" to the PROVIDERS list in constants.py
- Added Llama API models to the MODELS dictionary in constants.py
- Added Llama API environment variables to ENV_VARS in constants.py
- Updated LITELLM_PARAMS to include Llama API parameters
- Updated LLM_CONTEXT_WINDOW_SIZES to include Llama models
- Added tests to verify the implementation

## Testing
- Tested with unit tests
- Verified all configurations are properly set up

The Llama API offers models with large context windows (128k), which makes them valuable additions to CrewAI's supported models. The implementation follows the pattern of other provider integrations in CrewAI.

Link to Devin run: https://app.devin.ai/sessions/1f0af35697354d46b904413401210140

Fixes #2734
",0,medium,0,2025-05-02T11:20:51Z,0,2,2025-05-01T01:30:00Z,old,3,NaT,NaT,4696,crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2735,0,3032937981,Python,false,,2735,rejected,3032937981,710601088,high,https://api.github.com/repos/crewAIInc/crewAI,0,35096,closed,10,feat,Add support for Llama API with LiteLLM,65.0,1,0,devin-ai-integration[bot],158243242
